"CallFailure","Complains","SubscriptionLength","ChargeAmount","SecondsofUse","Frequencyofuse","FrequencyofSMS","DistinctCalledNumbers","AgeGroup","TariffPlan","Status","Age","CustomerValue","Churn"
10,"No Complains",40,2,4575,86,7,27,"30-45","Pay as you go","active",30,214.44,"non-CHURN"
0,"No Complains",36,0,2190,11,455,5,"30-45","Pay as you go","active",30,1908.04,"non-CHURN"
2,"No Complains",36,0,2180,43,154,8,"15-30","Pay as you go","active",25,793.035,"non-CHURN"
0,"No Complains",26,0,2275,6,0,6,"30-45","Pay as you go","active",30,91.24,"non-CHURN"
5,"No Complains",23,0,920,26,12,11,"15-30","Pay as you go","active",25,96.57,"non-CHURN"
6,"No Complains",18,2,2295,36,49,29,"15-30","Pay as you go","active",25,325.395,"non-CHURN"
0,"No Complains",36,0,2278,53,4,34,"<15","Pay as you go","active",15,150.205,"non-CHURN"
1,"No Complains",34,0,2475,47,168,21,"15-30","Pay as you go","active",25,869.49,"non-CHURN"
2,"Complains",30,0,2505,27,0,9,"15-30","Pay as you go","non-active",25,113.94,"CHURN"
0,"No Complains",35,0,1065,34,17,5,"30-45","Pay as you go","non-active",30,111.96,"non-CHURN"
10,"No Complains",42,2,6718,81,116,38,"15-30","Pay as you go","active",25,827.955,"non-CHURN"
0,"No Complains",36,1,338,4,4,2,"60-75","Pay as you go","active",55,11.13,"non-CHURN"
0,"No Complains",22,0,2805,49,0,17,"30-45","Pay as you go","active",30,114.16,"non-CHURN"
13,"No Complains",38,3,9230,127,176,47,"30-45","Pay as you go","active",30,1078.28,"non-CHURN"
7,"No Complains",40,1,2860,55,185,27,"15-30","Pay as you go","active",25,963.675,"non-CHURN"
7,"No Complains",32,0,15485,176,142,29,"15-30","Pay as you go","active",25,1343.745,"non-CHURN"
11,"No Complains",11,0,8853,169,63,36,"45-60","Pay as you go","active",45,383.05,"non-CHURN"
4,"No Complains",31,0,3145,22,0,15,"30-45","Pay as you go","active",30,126.68,"non-CHURN"
16,"Complains",41,0,2753,58,52,38,"45-60","Pay as you go","non-active",45,200.275,"CHURN"
6,"Complains",37,0,2143,46,38,34,"30-45","Pay as you go","non-active",30,239.56,"CHURN"
8,"No Complains",38,0,4370,71,5,17,"30-45","Pay as you go","active",30,197.64,"non-CHURN"
6,"No Complains",39,0,2113,56,12,20,"30-45","Pay as you go","non-active",30,134.76,"non-CHURN"
6,"No Complains",34,1,6538,67,97,32,"15-30","Pay as you go","active",25,733.725,"non-CHURN"
16,"No Complains",28,0,470,33,0,10,"15-30","Pay as you go","non-active",25,22.635,"CHURN"
6,"Complains",31,0,5333,84,8,17,"15-30","Pay as you go","active",25,279.765,"CHURN"
0,"No Complains",31,0,2055,27,270,15,"30-45","Pay as you go","active",30,1163.28,"non-CHURN"
4,"No Complains",36,0,1228,17,30,19,"45-60","Pay as you go","non-active",45,106.125,"CHURN"
6,"No Complains",40,0,3973,62,4,37,"15-30","Pay as you go","active",25,199.575,"non-CHURN"
2,"No Complains",38,1,6095,81,168,28,"30-45","Pay as you go","active",30,919.04,"non-CHURN"
9,"No Complains",35,0,6223,95,6,13,"15-30","Pay as you go","active",25,311.31,"non-CHURN"
14,"No Complains",38,0,3410,53,48,22,"30-45","Pay as you go","non-active",30,330.52,"CHURN"
0,"No Complains",36,0,7318,127,409,45,"30-45","Pay as you go","active",30,1933.8,"non-CHURN"
10,"No Complains",36,3,3745,38,28,31,"30-45","Pay as you go","active",30,263.32,"non-CHURN"
0,"No Complains",18,0,1450,23,26,14,"15-30","Pay as you go","active",25,183.285,"non-CHURN"
8,"No Complains",10,1,1678,19,7,5,"30-45","Pay as you go","active",30,95.88,"CHURN"
13,"No Complains",39,0,4560,71,7,15,"15-30","Pay as you go","active",25,239.895,"non-CHURN"
0,"No Complains",27,0,420,5,3,5,"45-60","Pay as you go","non-active",45,18.125,"non-CHURN"
28,"No Complains",35,0,1260,53,23,19,"30-45","Pay as you go","non-active",30,144.52,"CHURN"
16,"No Complains",13,1,6438,137,77,38,"15-30","contractual","active",25,642.375,"non-CHURN"
3,"No Complains",34,0,3030,23,9,17,"30-45","Pay as you go","active",30,158.12,"non-CHURN"
11,"No Complains",26,0,585,19,0,3,"15-30","Pay as you go","non-active",25,27.18,"non-CHURN"
12,"No Complains",40,0,2633,68,370,29,"30-45","Pay as you go","active",30,1588.04,"non-CHURN"
2,"No Complains",41,0,133,8,8,3,"30-45","Pay as you go","non-active",30,37.64,"CHURN"
1,"Complains",9,1,1243,16,0,7,"30-45","Pay as you go","active",30,50.36,"CHURN"
4,"No Complains",33,0,2685,35,2,14,"15-30","Pay as you go","non-active",25,131.4,"CHURN"
19,"No Complains",19,2,6453,144,90,44,"15-30","contractual","active",25,701.865,"non-CHURN"
0,"No Complains",38,0,520,13,4,5,"30-45","Pay as you go","non-active",30,37.32,"non-CHURN"
7,"No Complains",38,2,11580,160,43,51,"45-60","Pay as you go","active",45,401,"non-CHURN"
0,"No Complains",35,0,380,7,0,6,"15-30","Pay as you go","non-active",25,17.415,"non-CHURN"
18,"No Complains",24,5,3418,61,53,27,"45-60","contractual","active",45,219.475,"non-CHURN"
0,"No Complains",34,1,1963,29,14,19,"30-45","Pay as you go","active",30,135.68,"non-CHURN"
0,"No Complains",35,0,0,0,0,0,"60-75","Pay as you go","active",55,0,"non-CHURN"
4,"No Complains",18,3,2628,41,34,21,"30-45","Pay as you go","active",30,242.76,"non-CHURN"
2,"No Complains",36,0,13468,163,0,42,"30-45","Pay as you go","active",30,545.24,"non-CHURN"
4,"No Complains",35,0,15180,176,143,28,"15-30","Pay as you go","active",25,1334.52,"non-CHURN"
7,"No Complains",40,1,2475,44,283,17,"30-45","Pay as you go","active",30,1232.76,"non-CHURN"
0,"No Complains",39,0,318,5,7,4,"15-30","Pay as you go","non-active",25,46.035,"non-CHURN"
0,"No Complains",18,0,1003,23,8,60,"45-60","Pay as you go","active",45,45.65,"non-CHURN"
0,"No Complains",24,0,895,24,154,5,"15-30","contractual","active",25,734.355,"non-CHURN"
0,"No Complains",39,0,318,5,7,4,"15-30","Pay as you go","non-active",25,46.035,"non-CHURN"
6,"No Complains",9,3,4990,50,236,25,"30-45","Pay as you go","active",30,1145.6,"non-CHURN"
19,"No Complains",17,1,9427,178,89,45,"60-75","Pay as you go","active",55,277.575,"non-CHURN"
12,"No Complains",44,2,4283,98,24,36,"30-45","Pay as you go","active",30,271.24,"non-CHURN"
13,"No Complains",18,0,6268,143,89,45,"<15","contractual","active",15,842.105,"non-CHURN"
19,"No Complains",37,2,14430,214,29,32,"30-45","Pay as you go","active",30,701.76,"non-CHURN"
4,"No Complains",41,0,890,22,24,13,"30-45","Pay as you go","non-active",30,132.48,"non-CHURN"
7,"No Complains",37,1,11465,154,11,47,"45-60","Pay as you go","active",45,317.975,"non-CHURN"
14,"No Complains",43,1,15745,192,165,36,"15-30","Pay as you go","active",25,1459.665,"non-CHURN"
5,"No Complains",33,0,4515,77,0,24,"30-45","Pay as you go","active",30,183.68,"non-CHURN"
6,"No Complains",37,1,1725,47,43,22,"30-45","Pay as you go","active",30,242.88,"non-CHURN"
2,"No Complains",42,0,875,20,8,12,"15-30","Pay as you go","non-active",25,76.275,"non-CHURN"
30,"No Complains",33,4,16380,244,7,82,"15-30","contractual","active",25,779.58,"non-CHURN"
0,"No Complains",31,0,0,0,0,0,"30-45","Pay as you go","non-active",30,0,"CHURN"
0,"No Complains",31,0,0,0,0,0,"45-60","Pay as you go","non-active",45,0,"CHURN"
0,"No Complains",34,0,6080,74,147,20,"30-45","Pay as you go","active",30,834.16,"non-CHURN"
8,"No Complains",34,1,4415,67,7,13,"30-45","Pay as you go","active",30,207.28,"non-CHURN"
7,"No Complains",44,0,803,19,25,11,"30-45","Pay as you go","non-active",30,132.88,"non-CHURN"
5,"No Complains",28,0,1273,35,16,55,"45-60","Pay as you go","active",45,72.7,"non-CHURN"
7,"No Complains",38,0,2328,62,363,27,"15-30","Pay as you go","active",25,1741.05,"non-CHURN"
5,"No Complains",38,0,13528,166,0,44,"30-45","Pay as you go","active",30,547.76,"non-CHURN"
0,"No Complains",5,0,4025,31,203,6,"30-45","Pay as you go","active",30,974.24,"non-CHURN"
0,"No Complains",36,0,215,7,0,3,"15-30","Pay as you go","non-active",25,9.99,"non-CHURN"
7,"No Complains",13,0,8628,165,66,38,"45-60","Pay as you go","active",45,384.825,"non-CHURN"
5,"No Complains",37,1,3500,32,484,6,"30-45","Pay as you go","active",30,2077.28,"non-CHURN"
0,"No Complains",34,0,1438,43,327,22,"15-30","Pay as you go","active",25,1538.145,"non-CHURN"
9,"No Complains",39,0,3793,61,0,37,"<15","Pay as you go","active",15,211.97,"non-CHURN"
0,"No Complains",34,0,1475,44,63,22,"30-45","Pay as you go","non-active",30,312.76,"non-CHURN"
0,"No Complains",35,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
11,"No Complains",39,0,2158,56,345,11,"30-45","Pay as you go","active",30,1468.56,"non-CHURN"
26,"No Complains",37,8,10625,93,7,40,"45-60","Pay as you go","active",45,285.45,"non-CHURN"
11,"No Complains",41,3,6865,95,198,30,"30-45","Pay as you go","active",30,1070.4,"non-CHURN"
18,"No Complains",39,3,9420,127,151,45,"30-45","Pay as you go","active",30,985.88,"non-CHURN"
3,"No Complains",33,1,6785,97,14,22,"60-75","Pay as you go","active",55,124.23,"non-CHURN"
11,"No Complains",42,2,2758,67,14,37,"15-30","Pay as you go","active",25,190.125,"non-CHURN"
15,"Complains",36,0,3700,52,17,16,"30-45","Pay as you go","non-active",30,218.08,"CHURN"
0,"No Complains",35,0,7203,121,377,41,"15-30","Pay as you go","active",25,2026.08,"non-CHURN"
14,"No Complains",43,3,7103,83,125,43,"15-30","Pay as you go","active",25,885.87,"non-CHURN"
34,"No Complains",33,6,16980,254,28,97,"15-30","contractual","active",25,901.53,"non-CHURN"
0,"No Complains",33,0,1360,38,31,18,"30-45","Pay as you go","non-active",30,179.92,"non-CHURN"
8,"No Complains",39,2,6805,92,193,28,"30-45","Pay as you go","active",30,1047.88,"non-CHURN"
16,"No Complains",42,1,15970,196,168,37,"15-30","Pay as you go","active",25,1483.47,"non-CHURN"
3,"No Complains",23,0,730,25,3,8,"15-30","Pay as you go","active",25,47.475,"non-CHURN"
0,"No Complains",34,0,0,0,6,0,"60-75","Pay as you go","active",55,9,"non-CHURN"
12,"No Complains",19,0,8888,175,81,44,"45-60","Pay as you go","active",45,429.075,"non-CHURN"
0,"No Complains",35,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
0,"No Complains",32,0,2415,44,163,19,"15-30","Pay as you go","active",25,844.155,"non-CHURN"
15,"No Complains",23,5,3157,57,46,22,"45-60","Pay as you go","active",45,195.35,"non-CHURN"
4,"No Complains",12,1,4570,48,226,15,"30-45","Pay as you go","active",30,1088.72,"non-CHURN"
11,"No Complains",27,3,4130,77,36,40,"30-45","Pay as you go","active",30,312.28,"non-CHURN"
12,"No Complains",42,2,3855,84,42,32,"30-45","Pay as you go","active",30,325.56,"non-CHURN"
10,"No Complains",40,2,8810,121,145,42,"30-45","Pay as you go","active",30,937.24,"non-CHURN"
31,"Complains",39,4,15850,236,62,32,"30-45","Pay as you go","active",30,891.44,"non-CHURN"
0,"No Complains",24,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
33,"No Complains",35,5,16440,247,12,84,"15-30","contractual","active",25,804.915,"non-CHURN"
0,"No Complains",22,0,3045,53,0,18,"30-45","Pay as you go","active",30,123.92,"non-CHURN"
5,"No Complains",38,1,3833,87,0,27,"30-45","Pay as you go","active",30,156.8,"non-CHURN"
17,"No Complains",35,2,9340,125,141,41,"30-45","Pay as you go","active",30,942.6,"non-CHURN"
18,"No Complains",31,1,14835,213,39,29,"15-30","Pay as you go","active",25,852.66,"non-CHURN"
2,"No Complains",34,1,6380,92,0,24,"60-75","Pay as you go","active",55,97.08,"non-CHURN"
2,"Complains",33,0,1960,48,52,33,"30-45","Pay as you go","non-active",30,288.32,"CHURN"
5,"No Complains",39,0,1180,20,7,13,"15-30","Pay as you go","non-active",25,85.5,"non-CHURN"
19,"No Complains",43,4,9500,129,161,49,"30-45","Pay as you go","active",30,1029.16,"non-CHURN"
4,"No Complains",37,0,600,10,21,15,"15-30","Pay as you go","non-active",25,121.95,"CHURN"
14,"Complains",42,0,2528,54,49,37,"45-60","Pay as you go","non-active",45,187.05,"CHURN"
15,"No Complains",17,1,9047,176,71,39,"60-75","Pay as you go","active",55,244.845,"non-CHURN"
11,"Complains",41,0,2268,50,42,32,"45-60","Pay as you go","non-active",45,162.95,"CHURN"
15,"No Complains",41,3,4110,44,498,10,"45-60","Pay as you go","active",45,1348.85,"non-CHURN"
6,"No Complains",29,0,1748,47,41,73,"45-60","Pay as you go","active",45,147.375,"non-CHURN"
7,"No Complains",43,3,643,16,19,5,"60-75","Pay as you go","active",55,38.385,"non-CHURN"
20,"No Complains",44,4,9420,133,159,46,"30-45","Pay as you go","active",30,1018.12,"non-CHURN"
4,"Complains",33,0,2685,35,2,14,"15-30","Pay as you go","non-active",25,131.4,"CHURN"
9,"No Complains",35,0,2990,41,9,16,"30-45","Pay as you go","non-active",30,157.24,"CHURN"
1,"No Complains",36,0,1668,25,0,6,"30-45","Pay as you go","active",30,67.72,"non-CHURN"
0,"No Complains",34,0,1363,19,0,4,"30-45","Pay as you go","active",30,55.28,"non-CHURN"
0,"No Complains",37,0,8,4,4,5,"30-45","Pay as you go","non-active",30,16.48,"CHURN"
17,"No Complains",40,1,4693,73,17,40,"<15","Pay as you go","active",15,355.63,"non-CHURN"
9,"No Complains",33,1,15530,178,142,26,"15-30","Pay as you go","active",25,1345.86,"non-CHURN"
0,"No Complains",33,0,3538,74,0,23,"15-30","Pay as you go","active",25,162.54,"non-CHURN"
0,"No Complains",37,0,5900,76,165,11,"30-45","Pay as you go","active",30,899.04,"non-CHURN"
0,"No Complains",25,0,1010,30,186,9,"15-30","contractual","active",25,883.8,"non-CHURN"
2,"No Complains",10,2,4505,46,247,14,"30-45","Pay as you go","active",30,1170.04,"non-CHURN"
15,"No Complains",38,3,4375,92,53,43,"30-45","Pay as you go","active",30,390.68,"non-CHURN"
22,"Complains",30,0,1715,42,25,9,"30-45","Pay as you go","non-active",30,170.28,"CHURN"
0,"No Complains",38,0,7383,129,388,46,"15-30","Pay as you go","active",25,2084.04,"non-CHURN"
0,"No Complains",35,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
5,"No Complains",38,2,643,10,11,4,"60-75","Pay as you go","active",55,26.295,"non-CHURN"
21,"No Complains",40,3,6183,107,38,28,"30-45","Pay as you go","active",30,403.6,"non-CHURN"
16,"No Complains",44,2,15790,194,165,33,"30-45","Pay as you go","active",30,1299.36,"non-CHURN"
2,"No Complains",35,0,13353,157,0,38,"30-45","Pay as you go","active",30,540.4,"non-CHURN"
0,"No Complains",11,0,1390,14,13,11,"15-30","Pay as you go","active",25,121.68,"non-CHURN"
0,"No Complains",35,0,290,2,0,2,"15-30","Pay as you go","non-active",25,13.14,"non-CHURN"
2,"No Complains",34,0,11045,142,0,41,"30-45","Pay as you go","active",30,447.48,"non-CHURN"
12,"No Complains",34,5,9530,77,0,25,"45-60","Pay as you go","active",45,240.175,"non-CHURN"
19,"No Complains",19,5,3867,62,46,21,"30-45","Pay as you go","active",30,341.16,"non-CHURN"
11,"No Complains",40,0,2990,47,17,17,"30-45","Pay as you go","non-active",30,189.48,"CHURN"
9,"No Complains",40,1,2665,45,292,20,"30-45","Pay as you go","active",30,1276.4,"non-CHURN"
14,"No Complains",24,0,1005,25,9,8,"15-30","Pay as you go","non-active",25,86.85,"non-CHURN"
0,"Complains",3,0,1228,9,0,1,"15-30","Pay as you go","active",25,55.665,"CHURN"
15,"No Complains",35,7,9725,82,0,42,"45-60","Pay as you go","active",45,245.175,"non-CHURN"
35,"No Complains",46,5,15705,241,76,40,"30-45","Pay as you go","active",30,941.84,"non-CHURN"
1,"No Complains",25,0,1230,15,22,1,"45-60","Pay as you go","non-active",45,86.125,"non-CHURN"
6,"No Complains",25,0,395,19,3,5,"15-30","Pay as you go","non-active",25,32.13,"non-CHURN"
16,"No Complains",38,2,5878,101,31,26,"15-30","Pay as you go","active",25,408.555,"non-CHURN"
6,"No Complains",38,0,1585,25,8,11,"15-30","Pay as you go","non-active",25,108.45,"non-CHURN"
2,"No Complains",38,0,2170,38,276,15,"30-45","Pay as you go","active",30,1192.32,"non-CHURN"
20,"No Complains",37,3,14950,225,79,34,"30-45","Pay as you go","active",30,923,"non-CHURN"
6,"No Complains",39,0,2228,56,362,26,"15-30","Pay as you go","active",25,1731.78,"non-CHURN"
0,"No Complains",25,0,2980,58,6,23,"30-45","Pay as you go","active",30,145.52,"non-CHURN"
12,"No Complains",26,0,1105,30,11,5,"15-30","Pay as you go","non-active",25,100.575,"non-CHURN"
5,"No Complains",31,0,2193,50,344,18,"15-30","Pay as you go","active",25,1648.935,"non-CHURN"
11,"No Complains",29,1,1305,34,29,17,"15-30","Pay as you go","active",25,190.755,"non-CHURN"
22,"No Complains",34,3,15770,238,1,79,"15-30","Pay as you go","active",25,724.86,"non-CHURN"
23,"No Complains",18,2,9947,188,88,42,"60-75","Pay as you go","active",55,284.025,"non-CHURN"
11,"No Complains",39,3,1353,21,19,4,"60-75","Pay as you go","active",55,49.11,"non-CHURN"
1,"No Complains",30,0,6413,63,93,34,"15-30","Pay as you go","active",25,709.92,"non-CHURN"
13,"No Complains",18,4,3158,51,38,21,"30-45","contractual","active",30,280.36,"non-CHURN"
9,"No Complains",14,2,4875,54,233,17,"30-45","Pay as you go","active",30,1129.16,"non-CHURN"
0,"No Complains",17,0,2660,45,0,15,"30-45","Pay as you go","active",30,108.2,"non-CHURN"
1,"No Complains",5,0,4310,38,205,6,"30-45","Pay as you go","active",30,993.92,"non-CHURN"
11,"No Complains",38,1,3775,82,32,28,"30-45","Pay as you go","active",30,282.28,"non-CHURN"
12,"No Complains",37,1,2698,63,361,24,"30-45","Pay as you go","active",30,1554.44,"non-CHURN"
18,"No Complains",40,4,9535,133,183,49,"30-45","Pay as you go","active",30,1118.72,"non-CHURN"
8,"No Complains",25,0,980,29,17,13,"15-30","Pay as you go","active",25,121.905,"non-CHURN"
0,"No Complains",19,0,1570,28,32,17,"15-30","Pay as you go","active",25,215.91,"non-CHURN"
1,"No Complains",34,0,2475,47,168,21,"15-30","Pay as you go","active",25,869.49,"non-CHURN"
0,"No Complains",37,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
2,"No Complains",33,0,2088,51,347,20,"15-30","Pay as you go","active",25,1657.755,"non-CHURN"
0,"No Complains",34,0,1553,20,2,7,"30-45","Pay as you go","active",30,70.92,"non-CHURN"
0,"No Complains",32,2,6470,109,255,28,"15-30","contractual","active",25,1443.555,"non-CHURN"
4,"Complains",27,1,1315,36,193,11,"15-30","contractual","active",25,929.295,"CHURN"
0,"No Complains",41,0,830,18,8,15,"15-30","Pay as you go","non-active",25,74.16,"non-CHURN"
0,"No Complains",34,0,1363,19,0,4,"30-45","Pay as you go","active",30,55.28,"non-CHURN"
10,"No Complains",36,2,4070,86,46,41,"30-45","Pay as you go","active",30,350.24,"non-CHURN"
7,"No Complains",39,0,3965,66,0,19,"30-45","Pay as you go","active",30,161.24,"non-CHURN"
5,"No Complains",34,0,755,10,7,4,"30-45","Pay as you go","non-active",30,58.6,"non-CHURN"
6,"No Complains",16,3,2608,42,29,19,"30-45","Pay as you go","active",30,222,"non-CHURN"
3,"No Complains",32,0,1853,46,0,11,"30-45","Pay as you go","non-active",30,75.96,"non-CHURN"
4,"No Complains",38,0,3770,61,0,2,"15-30","Pay as you go","active",25,172.395,"non-CHURN"
0,"No Complains",31,0,0,0,0,0,"60-75","Pay as you go","active",55,0,"non-CHURN"
14,"No Complains",46,3,3660,43,505,16,"45-60","Pay as you go","active",45,1355.075,"non-CHURN"
9,"No Complains",29,2,1620,42,200,13,"30-45","contractual","active",30,866.48,"non-CHURN"
0,"No Complains",29,0,1363,13,0,3,"30-45","Pay as you go","active",30,55.04,"non-CHURN"
11,"No Complains",40,0,1615,30,41,25,"30-45","Pay as you go","non-active",30,229.8,"non-CHURN"
3,"No Complains",35,0,6413,69,101,35,"15-30","Pay as you go","active",25,746.19,"non-CHURN"
4,"No Complains",9,1,4580,41,224,13,"30-45","Pay as you go","active",30,1080.84,"non-CHURN"
0,"No Complains",24,0,2515,50,0,23,"30-45","Pay as you go","active",30,102.6,"non-CHURN"
5,"No Complains",39,0,305,6,7,2,"15-30","Pay as you go","non-active",25,45.495,"CHURN"
15,"No Complains",37,2,9305,122,153,46,"30-45","Pay as you go","active",30,989.08,"non-CHURN"
5,"No Complains",33,0,920,10,7,7,"15-30","Pay as you go","non-active",25,73.35,"non-CHURN"
9,"No Complains",36,4,7080,121,269,32,"30-45","contractual","active",30,1364.04,"non-CHURN"
19,"No Complains",20,1,9418,185,91,47,"60-75","Pay as you go","active",55,280.545,"non-CHURN"
14,"No Complains",38,0,15675,182,125,28,"15-30","Pay as you go","active",25,1276.065,"non-CHURN"
13,"No Complains",14,0,9337,176,74,38,"45-60","Pay as you go","active",45,422.825,"non-CHURN"
13,"No Complains",19,1,9013,173,83,44,"60-75","Pay as you go","active",55,262.29,"non-CHURN"
7,"No Complains",44,0,970,24,28,14,"30-45","Pay as you go","non-active",30,151.76,"non-CHURN"
11,"Complains",43,0,2238,60,16,18,"30-45","Pay as you go","non-active",30,155.92,"non-CHURN"
9,"No Complains",36,1,7123,80,109,35,"15-30","Pay as you go","active",25,814.635,"non-CHURN"
